1.0.2.205,福建省,福州市,电信
111.8.88.10,湖南省,株洲市,移动
111.8.88.65,湖南省,株洲市,移动
111.8.89.117,湖南省,株洲市,移动
111.8.89.125,湖南省,株洲市,移动
111.8.89.128,湖南省,株洲市,移动
111.8.89.132,湖南省,株洲市,移动
111.8.89.152,湖南省,株洲市,移动
111.8.89.162,湖南省,株洲市,移动
111.8.89.220,湖南省,株洲市,移动
111.85.107.94,贵州省,遵义市,联通
111.85.135.8,贵州省,贵阳市,联通
111.85.14.107,贵州省,黔南布依族苗族自治州,联通
111.85.14.110,贵州省,黔南布依族苗族自治州,联通
111.85.14.82,贵州省,黔南布依族苗族自治州,联通
111.85.14.85,贵州省,黔南布依族苗族自治州,联通
111.85.15.15,贵州省,黔南布依族苗族自治州,联通
111.85.16.16,贵州省,黔南布依族苗族自治州,联通
111.85.16.19,贵州省,黔南布依族苗族自治州,联通
111.85.16.41,贵州省,黔南布依族苗族自治州,联通
111.85.16.58,贵州省,黔南布依族苗族自治州,联通
111.85.19.138,贵州省,安顺市,联通
111.85.19.242,贵州省,安顺市,联通
111.85.19.38,贵州省,安顺市,联通
111.85.248.100,贵州省,安顺市,联通
111.85.248.108,贵州省,安顺市,联通
111.85.248.115,贵州省,安顺市,联通
111.85.248.117,贵州省,安顺市,联通
111.85.248.129,贵州省,安顺市,联通
111.85.248.132,贵州省,安顺市,联通
111.85.248.133,贵州省,安顺市,联通
111.85.40.139,贵州省,黔西南布依族苗族自治州,联通
111.85.49.130,贵州省,毕节地区,联通
111.85.49.86,贵州省,毕节地区,联通
111.85.53.34,贵州省,毕节地区,联通
111.85.90.102,贵州省,六盘水市,联通
111.85.90.169,贵州省,六盘水市,联通
111.85.90.214,贵州省,六盘水市,联通
111.85.90.252,贵州省,六盘水市,联通
111.85.90.62,贵州省,六盘水市,联通
111.85.90.73,贵州省,六盘水市,联通
111.9.101.181,四川省,资阳市,移动
111.9.106.200,四川省,绵阳市,移动
111.9.106.216,四川省,绵阳市,移动
111.9.113.250,四川省,阿坝藏族羌族自治州,移动
111.9.152.102,四川省,德阳市,移动
111.9.158.213,四川省,德阳市,移动
111.9.162.173,四川省,南充市,移动
111.9.163.246,四川省,南充市,移动
111.9.163.78,四川省,南充市,移动
111.9.163.80,四川省,南充市,移动
111.9.172.100,四川省,南充市,移动
111.9.172.123,四川省,南充市,移动
111.9.172.126,四川省,南充市,移动
111.9.172.144,四川省,南充市,移动
111.9.172.146,四川省,南充市,移动
111.9.172.156,四川省,南充市,移动
111.9.176.194,四川省,泸州市,移动
111.9.178.32,四川省,泸州市,移动
111.9.179.124,四川省,泸州市,移动
111.9.180.76,四川省,泸州市,移动
111.9.192.219,四川省,攀枝花市,移动
111.9.21.162,四川省,成都市,移动
111.9.251.36,四川省,乐山市,移动
111.9.41.70,四川省,成都市,移动
111.9.83.63,四川省,阿坝藏族羌族自治州,移动
111.9.91.6,四川省,绵阳市,移动
111.9.91.64,四川省,绵阳市,移动
112.0.18.250,江苏省,盐城市,移动
112.0.42.65,江苏省,南京市,移动
112.0.79.131,江苏省,镇江市,移动
112.1.130.35,江苏省,泰州市,移动
112.1.153.118,江苏省,泰州市,移动
112.1.17.126,江苏省,淮安市,移动
112.1.17.34,江苏省,淮安市,移动
112.1.17.58,江苏省,淮安市,移动
112.1.17.66,江苏省,淮安市,移动
112.1.18.29,江苏省,淮安市,移动
112.1.18.75,江苏省,淮安市,移动
112.1.203.170,江苏省,无锡市,移动
112.1.26.7,江苏省,淮安市,移动
112.1.28.21,江苏省,淮安市,移动
112.1.28.25,江苏省,淮安市,移动
112.1.29.14,江苏省,淮安市,移动
112.1.36.25,江苏省,南京市,移动
112.1.37.241,江苏省,南京市,移动
112.1.37.58,江苏省,南京市,移动
112.1.59.66,江苏省,南京市,移动
112.1.67.38,江苏省,常州市,移动
112.1.68.171,江苏省,常州市,移动
112.1.69.142,江苏省,常州市,移动
112.1.70.62,江苏省,常州市,移动
112.1.76.38,江苏省,常州市,移动
112.1.78.250,江苏省,常州市,移动
112.101.194.86,黑龙江省,双鸭山市,电信
112.101.195.10,黑龙江省,双鸭山市,电信
112.101.195.38,黑龙江省,双鸭山市,电信
112.101.201.38,黑龙江省,双鸭山市,电信
112.101.203.68,黑龙江省,双鸭山市,电信
112.101.204.126,黑龙江省,双鸭山市,电信
112.101.204.214,黑龙江省,双鸭山市,电信
112.101.205.194,黑龙江省,双鸭山市,电信
112.101.74.106,黑龙江省,佳木斯市,电信
112.101.76.192,黑龙江省,佳木斯市,电信
112.101.77.237,黑龙江省,佳木斯市,电信
112.101.78.23,黑龙江省,佳木斯市,电信
112.101.80.101,黑龙江省,佳木斯市,电信
112.101.80.215,黑龙江省,佳木斯市,电信
112.101.80.216,黑龙江省,佳木斯市,电信
112.101.88.100,黑龙江省,佳木斯市,电信
112.101.93.5,黑龙江省,佳木斯市,电信
112.101.93.74,黑龙江省,佳木斯市,电信
112.102.162.96,黑龙江省,哈尔滨市,电信
112.102.164.106,黑龙江省,哈尔滨市,电信
112.102.168.191,黑龙江省,哈尔滨市,电信
112.102.215.161,黑龙江省,哈尔滨市,电信
112.102.216.49,黑龙江省,哈尔滨市,电信
112.102.232.253,黑龙江省,哈尔滨市,电信
112.102.232.97,黑龙江省,哈尔滨市,电信
112.102.32.190,黑龙江省,哈尔滨市,电信
112.102.40.129,黑龙江省,哈尔滨市,电信
112.102.41.53,黑龙江省,哈尔滨市,电信
112.109.137.187,福建省,漳州市,联通
112.109.205.200,福建省,泉州市,联通
112.109.241.155,福建省,漳州市,联通
112.109.252.146,福建省,漳州市,联通
112.11.201.253,浙江省,湖州市,移动
112.11.203.217,浙江省,湖州市,移动
112.11.218.18,浙江省,湖州市,移动
112.11.220.46,浙江省,湖州市,移动
112.11.230.127,浙江省,湖州市,移动
112.11.230.160,浙江省,湖州市,移动
112.111.108.188,福建省,三明市,联通
112.111.109.152,福建省,三明市,联通
112.111.109.157,福建省,三明市,联通
112.111.117.219,福建省,三明市,联通
112.111.117.235,福建省,三明市,联通
112.111.117.254,福建省,三明市,联通
112.111.119.107,福建省,三明市,联通
112.111.131.50,福建省,龙岩市,联通
112.111.134.50,福建省,龙岩市,联通
112.111.134.61,福建省,龙岩市,联通
112.111.134.82,福建省,龙岩市,联通
112.111.141.145,福建省,龙岩市,联通
112.111.164.107,福建省,莆田市,联通
112.111.164.17,福建省,莆田市,联通
112.111.164.238,福建省,莆田市,联通
112.111.164.57,福建省,莆田市,联通
112.111.216.178,福建省,宁德市,联通
112.111.216.39,福建省,宁德市,联通
112.111.217.43,福建省,宁德市,联通
112.111.217.85,福建省,宁德市,联通
112.111.229.109,福建省,龙岩市,联通
112.111.229.52,福建省,龙岩市,联通
112.111.229.58,福建省,龙岩市,联通
112.111.239.222,福建省,龙岩市,联通
112.111.247.216,福建省,龙岩市,联通
112.111.31.113,福建省,福州市,联通
112.111.4.16,福建省,福州市,联通
112.111.4.3,福建省,福州市,联通
112.111.41.16,福建省,福州市,联通
112.111.41.3,福建省,福州市,联通
112.111.43.65,福建省,福州市,联通
112.111.44.236,福建省,福州市,联通
112.111.46.4,福建省,福州市,联通
112.111.62.134,福建省,福州市,联通
112.111.62.66,福建省,福州市,联通
112.111.72.63,福建省,南平市,联通
112.111.97.234,福建省,三明市,联通
112.111.99.226,福建省,三明市,联通
112.113.102.57,云南省,德宏傣族景颇族自治州,电信
112.113.104.232,云南省,德宏傣族景颇族自治州,电信
112.113.105.173,云南省,德宏傣族景颇族自治州,电信
112.113.118.211,云南省,德宏傣族景颇族自治州,电信
112.113.133.150,云南省,保山市,电信
112.113.134.33,云南省,保山市,电信
112.113.136.108,云南省,保山市,电信
112.113.142.193,云南省,保山市,电信
112.113.142.84,云南省,保山市,电信
112.113.152.169,云南省,保山市,电信
112.113.152.177,云南省,保山市,电信
112.113.152.183,云南省,保山市,电信
112.113.152.186,云南省,保山市,电信
112.113.152.83,云南省,保山市,电信
112.113.195.160,云南省,红河哈尼族彝族自治州,电信
112.113.196.33,云南省,红河哈尼族彝族自治州,电信
112.113.66.72,云南省,德宏傣族景颇族自治州,电信
112.113.68.151,云南省,德宏傣族景颇族自治州,电信
112.113.68.99,云南省,德宏傣族景颇族自治州,电信
112.113.76.250,云南省,德宏傣族景颇族自治州,电信
112.113.86.41,云南省,德宏傣族景颇族自治州,电信
112.113.92.166,云南省,德宏傣族景颇族自治州,电信
112.114.0.120,云南省,昭通市,电信
112.114.0.167,云南省,昭通市,电信
112.114.131.109,云南省,楚雄彝族自治州,电信
112.114.131.2,云南省,楚雄彝族自治州,电信
112.114.131.226,云南省,楚雄彝族自治州,电信
112.114.131.232,云南省,楚雄彝族自治州,电信
112.114.131.31,云南省,楚雄彝族自治州,电信
112.114.7.164,云南省,昭通市,电信
112.114.88.106,云南省,临沧市,电信
112.114.88.16,云南省,临沧市,电信
112.114.88.174,云南省,临沧市,电信
112.114.88.232,云南省,临沧市,电信
112.114.89.161,云南省,临沧市,电信
112.114.89.226,云南省,临沧市,电信
112.114.89.24,云南省,临沧市,电信
112.114.89.246,云南省,临沧市,电信
112.114.89.56,云南省,临沧市,电信
112.114.89.80,云南省,临沧市,电信
112.116.1.126,云南省,西双版纳傣族自治州,电信
112.116.192.4,云南省,文山壮族苗族自治州,电信
112.116.2.107,云南省,西双版纳傣族自治州,电信
112.116.2.228,云南省,西双版纳傣族自治州,电信
112.116.204.7,云南省,文山壮族苗族自治州,电信
112.116.204.97,云南省,文山壮族苗族自治州,电信
112.116.205.121,云南省,文山壮族苗族自治州,电信
112.116.206.150,云南省,文山壮族苗族自治州,电信
112.116.216.59,云南省,文山壮族苗族自治州,电信
112.116.216.76,云南省,文山壮族苗族自治州,电信
112.116.217.192,云南省,文山壮族苗族自治州,电信
112.116.218.212,云南省,文山壮族苗族自治州,电信
112.116.220.196,云南省,文山壮族苗族自治州,电信
112.116.26.138,云南省,西双版纳傣族自治州,电信
112.116.26.173,云南省,西双版纳傣族自治州,电信
112.116.27.84,云南省,西双版纳傣族自治州,电信
112.116.29.158,云南省,西双版纳傣族自治州,电信
112.116.3.173,云南省,西双版纳傣族自治州,电信
112.116.3.62,云南省,西双版纳傣族自治州,电信
112.116.3.70,云南省,西双版纳傣族自治州,电信
112.12.0.110,浙江省,金华市,移动
112.12.112.77,浙江省,金华市,移动
112.12.12.119,浙江省,金华市,移动
112.12.14.110,浙江省,金华市,移动
112.12.15.71,浙江省,金华市,移动
112.12.2.244,浙江省,金华市,移动
112.12.20.143,浙江省,金华市,移动
112.12.23.179,浙江省,金华市,移动
112.12.255.50,浙江省,温州市,移动
112.12.26.189,浙江省,金华市,移动
112.122.100.178,安徽省,六安市,联通
112.122.101.222,安徽省,六安市,联通
112.122.108.35,安徽省,六安市,联通
112.122.114.168,安徽省,宿州市,联通
112.122.116.213,安徽省,宿州市,联通
112.122.116.250,安徽省,宿州市,联通
112.122.116.92,安徽省,宿州市,联通
112.122.117.141,安徽省,宿州市,联通
112.122.12.14,安徽省,合肥市,联通
112.122.12.16,安徽省,合肥市,联通
112.122.12.242,安徽省,合肥市,联通
112.122.13.84,安徽省,合肥市,联通
112.122.134.236,安徽省,滁州市,联通
112.122.141.51,安徽省,滁州市,联通
112.122.141.71,安徽省,滁州市,联通
112.122.15.140,安徽省,合肥市,联通
112.122.151.234,安徽省,马鞍山市,联通
112.122.152.175,安徽省,马鞍山市,联通
112.122.152.44,安徽省,马鞍山市,联通
112.122.169.253,安徽省,铜陵市,联通
112.122.175.217,安徽省,铜陵市,联通
112.122.179.167,安徽省,淮北市,联通
112.122.18.41,安徽省,合肥市,联通
112.122.189.123,安徽省,淮北市,联通
112.122.189.147,安徽省,淮北市,联通
112.122.195.162,安徽省,淮南市,联通
112.122.198.56,安徽省,淮南市,联通
112.122.218.158,安徽省,阜阳市,联通
112.122.218.65,安徽省,阜阳市,联通
112.122.229.99,安徽省,宣城市,联通
112.122.230.123,安徽省,宣城市,联通
112.122.232.109,安徽省,合肥市,联通
112.122.232.211,安徽省,合肥市,联通
112.122.233.17,安徽省,合肥市,联通
112.122.233.172,安徽省,合肥市,联通
112.122.241.133,安徽省,黄山市,联通
112.122.241.141,安徽省,黄山市,联通
112.122.245.109,安徽省,黄山市,联通
112.122.245.20,安徽省,黄山市,联通
112.122.246.2,安徽省,黄山市,联通
112.122.249.77,安徽省,池州市,联通
112.122.251.109,安徽省,池州市,联通
112.122.251.78,安徽省,池州市,联通
112.122.253.162,安徽省,池州市,联通
112.122.34.216,安徽省,芜湖市,联通
112.122.37.207,安徽省,芜湖市,联通
112.122.38.184,安徽省,芜湖市,联通
112.122.61.212,安徽省,亳州市,联通
112.122.66.159,安徽省,安庆市,联通
112.122.69.72,安徽省,安庆市,联通
112.122.71.229,安徽省,安庆市,联通
112.122.89.42,安徽省,蚌埠市,联通
112.122.96.8,安徽省,六安市,联通
112.122.96.84,安徽省,六安市,联通
112.123.100.43,安徽省,池州市,联通
112.123.107.116,安徽省,亳州市,联通
112.123.128.210,安徽省,滁州市,联通
112.123.130.245,安徽省,滁州市,联通
112.123.133.144,安徽省,滁州市,联通
112.123.147.3,安徽省,马鞍山市,联通
112.123.154.162,安徽省,马鞍山市,联通
112.123.160.192,安徽省,池州市,联通
112.123.166.2,安徽省,淮南市,联通
112.123.181.33,安徽省,淮北市,联通
112.123.186.219,安徽省,马鞍山市,联通
112.123.187.211,安徽省,马鞍山市,联通
112.123.195.126,安徽省,淮南市,联通
112.123.196.135,安徽省,淮南市,联通
112.123.199.133,安徽省,淮南市,联通
112.123.199.79,安徽省,淮南市,联通
112.123.201.204,安徽省,淮南市,联通
112.123.208.100,安徽省,阜阳市,联通
112.123.209.171,安徽省,阜阳市,联通
112.123.209.23,安徽省,阜阳市,联通
112.123.209.91,安徽省,阜阳市,联通
112.123.210.204,安徽省,阜阳市,联通
112.123.211.26,安徽省,阜阳市,联通
112.123.211.85,安徽省,阜阳市,联通
112.123.218.35,安徽省,阜阳市,联通
112.123.224.154,安徽省,宣城市,联通
112.123.230.110,安徽省,宣城市,联通
112.123.230.57,安徽省,宣城市,联通
112.123.230.71,安徽省,宣城市,联通
112.123.231.183,安徽省,宣城市,联通
112.123.244.39,安徽省,黄山市,联通
112.123.244.61,安徽省,黄山市,联通
112.123.246.205,安徽省,黄山市,联通
112.123.248.29,安徽省,池州市,联通
112.123.254.43,安徽省,池州市,联通
112.123.40.253,安徽省,池州市,联通
112.123.40.4,安徽省,池州市,联通
112.123.51.99,安徽省,六安市,联通
112.123.54.101,安徽省,六安市,联通
112.123.58.111,安徽省,亳州市,联通
112.123.58.207,安徽省,亳州市,联通
112.123.58.30,安徽省,亳州市,联通
112.123.60.171,安徽省,亳州市,联通
112.123.60.22,安徽省,亳州市,联通
112.123.60.31,安徽省,亳州市,联通
112.123.60.36,安徽省,亳州市,联通
112.123.61.13,安徽省,亳州市,联通
112.123.79.95,安徽省,安庆市,联通
112.123.89.129,安徽省,蚌埠市,联通
112.123.90.49,安徽省,蚌埠市,联通
112.13.179.54,浙江省,衢州市,移动
112.132.105.133,安徽省,六安市,联通
112.132.106.111,安徽省,六安市,联通
112.132.110.117,安徽省,六安市,联通
112.132.121.125,安徽省,黄山市,联通
112.132.122.116,安徽省,黄山市,联通
112.132.130.125,安徽省,淮北市,联通
112.132.132.178,安徽省,淮北市,联通
112.132.159.98,安徽省,马鞍山市,联通
112.132.160.75,安徽省,芜湖市,联通
112.132.186.89,安徽省,淮北市,联通
112.132.194.87,安徽省,淮北市,联通
112.132.195.97,安徽省,淮北市,联通
112.132.196.236,安徽省,淮北市,联通
112.132.71.253,安徽省,安庆市,联通
112.132.82.169,安徽省,蚌埠市,联通
112.132.83.117,安徽省,蚌埠市,联通
112.132.83.50,安徽省,蚌埠市,联通
112.132.89.174,安徽省,蚌埠市,联通
112.132.89.175,安徽省,蚌埠市,联通
112.132.91.140,安徽省,蚌埠市,联通
112.132.92.228,安徽省,蚌埠市,联通
112.15.194.139,浙江省,衢州市,移动
112.15.215.22,浙江省,衢州市,移动
112.15.221.101,浙江省,衢州市,移动
112.15.221.147,浙江省,衢州市,移动
112.16.10.40,浙江省,温州市,移动
112.16.11.6,浙江省,温州市,移动
112.16.18.208,浙江省,温州市,移动
112.16.20.244,浙江省,温州市,移动
112.16.21.191,浙江省,温州市,移动
112.16.21.250,浙江省,温州市,移动
112.16.22.130,浙江省,温州市,移动
112.16.22.32,浙江省,温州市,移动
112.18.167.17,四川省,达州市,移动
112.18.239.47,四川省,眉山市,移动
112.18.242.111,四川省,眉山市,移动
112.18.242.250,四川省,眉山市,移动
112.18.242.71,四川省,眉山市,移动
112.18.248.254,四川省,广元市,移动
112.18.248.42,四川省,广元市,移动
112.18.26.47,四川省,绵阳市,移动
112.18.28.104,四川省,绵阳市,移动
112.18.42.167,四川省,雅安市,移动
112.18.43.168,四川省,雅安市,移动
112.18.43.174,四川省,雅安市,移动
112.19.176.13,四川省,攀枝花市,移动
112.19.211.63,四川省,广元市,移动
